fda_Sponsor,fda_ApplicationNumber,fda_SubmissionDates,fda_BrandNames,fda_GenericNames,fda_Substances,ct_Sponsor,ct_NCTId,ct_LastUpdateDate,ct_Phases,ct_InterventionName,ct_OtherNames
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT00516724,2024-05-10,PHASE1,KU-0059436 (AZD2281)(PARP inhibitor),Olaparib
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT00516724,2024-05-10,PHASE1,KU-0059436 (AZD2281)(PARP inhibitor),Olaparib
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT00494234,2024-01-19,PHASE2,Olaparib,"AZD2281, KU-0059436"
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT03334617,2024-06-12,PHASE2,Olaparib,
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT03402841,2024-08-21,PHASE3,Olaparib,Lynparza
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT02983799,2022-04-13,PHASE2,OLAPARIB,
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT00494442,2018-08-01,PHASE2,KU-0059436 (AZD2281)(PARP inhibitor),Olaparib
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT03022409,2021-08-10,PHASE1,Olaparib,AZD2281
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT02546661,2024-03-12,PHASE1,Olaparib,Lynparza
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT01081951,2024-01-26,PHASE2,olaparib,Lynparza
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT01924533,2024-03-22,PHASE3,Olaparib,
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT06112379,2024-10-15,PHASE3,Olaparib,LYNPARZA®
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT00516802,2009-05-15,PHASE1,KU-0059436 (AZD2281)(PARP inhibitor),Olaparib
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT00572364,2009-08-20,PHASE1,KU-0059436 (AZD2281)(PARP inhibitor),Olaparib
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT03737643,2024-10-31,PHASE3,Olaparib,
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT00912743,2016-11-09,PHASE2,olaparib,
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT02987543,2023-10-06,PHASE3,olaparib,Lynparza
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT04236414,2024-11-19,PHASE1,Olaparib,
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT03063710,2018-05-17,,olaparib,
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT00633269,2009-01-14,PHASE1,AZD2281,Olaparib
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT01078662,2024-10-03,PHASE2,olaparib,Lynparza
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT04884360,2024-11-08,PHASE3,Olaparib,
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT02392676,2016-05-02,PHASE3,OLAPARIB,
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT03205176,2021-05-06,PHASE1,Olaparib,Lynparza
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT00516373,2024-02-22,PHASE1,KU-0059436 (AZD2281)(PARP inhibitor),Olaparib
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT00777582,2024-12-09,PHASE1,AZD2281,Olaparib
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT02282020,2022-07-26,PHASE3,OLAPARIB,
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT01813474,2018-01-16,PHASE1,olaparib,
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT01972217,2023-11-14,PHASE2,Olaparib,PARP inhibition
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT01063517,2023-07-20,PHASE2,olaparib,
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT03286842,2023-01-17,PHASE3,Olaparib,
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT04269200,2024-11-20,PHASE3,olaparib,
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT02561832,2019-02-20,PHASE1,Olaparib,
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT00707707,2018-03-06,PHASE1,AZD2281,Olaparib
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT02430311,2019-07-31,PHASE1,Olaparib,
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT02430311,2019-07-31,PHASE1,Olaparib,
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT00679783,2023-07-12,PHASE2,AZD2281,Olaparib
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT02588105,2022-09-19,PHASE1,Olaparib,"AZD2281, Lynparza"
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT04532645,2024-10-31,,Olaparib,Lynparza
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT00628251,2019-12-05,PHASE2,AZD2281,Olaparib
ASTRAZENECA,NDA208558,20170817,,['OLAPARIB'],[],AstraZeneca,NCT02093351,2019-10-02,PHASE1,Olaparib,
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT03839823,2024-10-09,PHASE2,Ribociclib,"Endocrine treatment arm:, NSAI + goserelin+ ribociclib"
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT03484923,2024-06-18,PHASE2,LEE011,Ribociclib
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT03439046,2024-08-01,PHASE3,Ribociclib,LEE011
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT01919229,2016-01-01,PHASE2,LEE011 (ribociclib),ribociclib
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT02278120,2024-03-12,PHASE3,Ribociclib,LEE011
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT03671330,2024-10-10,PHASE2,Ribociclib,LEE011
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT03081234,2018-03-15,PHASE3,Ribociclib,LEE011
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT02732119,2021-05-05,"PHASE1, PHASE2",Ribociclib,
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT05358249,2024-11-15,"PHASE1, PHASE2",Ribociclib,LEE011
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT06148506,2024-08-09,,Ribociclib,Risarg
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT02703571,2020-12-21,PHASE1,ribociclib,LEE011
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT04943497,2024-02-22,,ribociclib,
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT03096847,2021-10-11,PHASE3,ribociclib,LEE011
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT05569187,2022-11-08,,Ribociclib,
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT05870579,2024-07-18,PHASE1,Ribociclib,kisqali
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT05429502,2024-11-15,"PHASE1, PHASE2",Ribociclib,"Kisqali, LEE011"
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT04417621,2024-11-15,PHASE2,Ribociclib,
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT03333343,2024-09-19,PHASE1,ribociclib,
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT02292550,2020-12-17,PHASE1,Ribociclib,LEE011
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT05161195,2024-10-15,PHASE4,Ribociclib,
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT05827081,2024-11-15,PHASE3,Ribociclib,
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT03822468,2024-11-27,PHASE2,Ribociclib,LEE011
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT04000529,2024-11-22,PHASE1,Ribociclib,LEE011
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT05038631,2024-12-10,,Ribociclib,LEE011
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT02388620,2020-12-19,PHASE1,LEE011,Ribociclib
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT02941926,2023-10-24,PHASE3,Ribociclib,LEE011
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT06726148,2024-12-10,"PHASE1, PHASE2",ribociclib,Kisqali
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT02974725,2024-05-17,PHASE1,Ribociclib,
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT05153135,2021-12-21,,Ribociclib,
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT06075758,2024-05-21,,ribociclib,CLEE011
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT03701334,2024-11-14,PHASE3,Ribociclib,
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT02422615,2023-11-30,PHASE3,Ribociclib,LEE011
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT03050398,2020-05-28,PHASE3,Ribociclib,
NOVARTIS,NDA209092,20180718,,['RIBOCICLIB'],[],Novartis Pharmaceuticals,NCT03078751,2021-10-11,PHASE2,Ribociclib,LEE011
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT06495164,2024-07-10,,Palbociclib,Ibrance
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT02297438,2024-10-21,PHASE3,Palbociclib,PD-0332991
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT02085538,2018-04-30,PHASE1,palbociclib,
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT02085538,2018-04-30,PHASE1,palbociclib,
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT02085538,2018-04-30,PHASE1,palbociclib,
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT02085538,2018-04-30,PHASE1,palbociclib,
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT04654208,2024-06-07,,palbociclib,
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT02600923,2022-01-20,PHASE3,Palbociclib,Ibrance
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT02679755,2022-07-27,PHASE4,Palbociclib,IBRANCE
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT06003114,2024-05-16,,Palbociclib,Ibrance
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT02499146,2024-10-01,PHASE1,Palbociclib,
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT06086340,2024-05-16,,Palbociclib,Ibrance
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT03709680,2024-09-19,PHASE2,Palbociclib,Ibrance
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT03220191,2017-10-10,PHASE1,Palbociclib,Ibrance
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT01953731,2014-01-20,PHASE1,Palbociclib,"palbociclib, PD-0332991"
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT03921866,2023-03-17,,Palbociclib,
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT02059330,2014-06-24,PHASE1,Palbociclib,PD-0332991
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT02501902,2021-04-06,PHASE1,Palbociclib,Ibrance
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT04606446,2024-04-03,PHASE1,Palbociclib,Ibrance
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT02142868,2018-12-21,,Palbociclib,Ibrance
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT05399329,2024-07-15,,Palbociclib,
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT02499120,2023-09-08,PHASE2,palbociclib,"IBRANCE, PD-0332991"
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT01942135,2024-04-04,PHASE3,Palbociclib,
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT04671615,2023-10-30,,palbociclib,Ibrance
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT05226871,2024-11-12,PHASE2,Palbociclib,IBRANCE
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT05909397,2024-11-14,PHASE3,Palbociclib,IBRANCE®
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT05909397,2024-11-14,PHASE3,Palbociclib,IBRANCE®
PFIZER,NDA212436,20191101,,['PALBOCICLIB'],[],Pfizer,NCT02349633,2021-06-10,"PHASE1, PHASE2",Palbociclib,
AMGEN INC,NDA214665,20210528,,['SOTORASIB'],[],Amgen,NCT05048784,2023-09-18,PHASE1,Sotorasib,AMG 510
AMGEN INC,NDA214665,20210528,,['SOTORASIB'],[],Amgen,NCT05045638,2023-08-14,PHASE1,Sotorasib,AMG 510
AMGEN INC,NDA214665,20210528,,['SOTORASIB'],[],Amgen,NCT06061523,2024-04-12,PHASE1,Sotorasib,AMG 510
AMGEN INC,NDA214665,20210528,,['SOTORASIB'],[],Amgen,NCT04933695,2024-11-08,PHASE2,Sotorasib,"AMG 510, LUMYKRAS, LUMAKRAS"
AMGEN INC,NDA214665,20210528,,['SOTORASIB'],[],Amgen,NCT05581992,2022-10-17,PHASE1,AMG 510,Sotorasib
AMGEN INC,NDA214665,20210528,,['SOTORASIB'],[],Amgen,NCT05497557,2024-01-19,PHASE1,Sotorasib,AMG 510
AMGEN INC,NDA214665,20210528,,['SOTORASIB'],[],Amgen,NCT05581758,2024-08-12,PHASE1,AMG 510,Sotorasib
AMGEN INC,NDA214665,20210528,,['SOTORASIB'],[],Amgen,NCT04667234,2023-09-28,,AMG 510,"Sotorasib, Lumakras (US), Lumykras (UK)"
AMGEN INC,NDA214665,20210528,,['SOTORASIB'],[],Amgen,NCT05198934,2024-10-15,PHASE3,Sotorasib,"AMG 510, Lumakras, Lumykras"
AMGEN INC,NDA214665,20210528,,['SOTORASIB'],[],Amgen,NCT04185883,2024-11-29,PHASE1,Sotorasib,
AMGEN INC,NDA214665,20210528,,['SOTORASIB'],[],Amgen,NCT04887064,2024-04-19,PHASE1,Sotorasib,AMG 510
AMGEN INC,NDA214665,20210528,,['SOTORASIB'],[],Amgen,NCT05598281,2022-10-28,PHASE1,AMG 510,Sotorasib
AMGEN INC,NDA214665,20210528,,['SOTORASIB'],[],Amgen,NCT05327491,2023-12-14,PHASE1,Sotorasib,AMG 510
AMGEN INC,NDA214665,20210528,,['SOTORASIB'],[],Amgen,NCT06252649,2024-11-29,PHASE3,Sotorasib,"AMG 510, Lumakras, Lumykras"
AMGEN INC,NDA214665,20210528,,['SOTORASIB'],[],Amgen,NCT05920356,2024-11-29,PHASE3,Sotorasib,"AMG 510, LUMYKRAS ®, LUMAKRAS ®"
AMGEN INC,NDA214665,20210528,,['SOTORASIB'],[],Amgen,NCT05599828,2022-10-31,PHASE1,AMG 510,Sotorasib
AMGEN INC,NDA214665,20210528,,['SOTORASIB'],[],Amgen,NCT03600883,2024-10-04,"PHASE1, PHASE2",sotorasib,
AMGEN INC,NDA214665,20210528,,['SOTORASIB'],[],Amgen,NCT06333951,2024-12-06,PHASE1,Sotorasib,
NOVARTIS,NDA215358,20211029,,['ASCIMINIB'],[],Novartis Pharmaceuticals,NCT06092879,2024-08-09,,Asciminib,Scemblix
NOVARTIS,NDA215358,20211029,,['ASCIMINIB'],[],Novartis Pharmaceuticals,NCT06684964,2024-11-12,,asciminib,
NOVARTIS,NDA215358,20211029,,['ASCIMINIB'],[],Novartis Pharmaceuticals,NCT05421091,2024-03-27,,Asciminib,
NOVARTIS,NDA215358,20211029,,['ASCIMINIB'],[],Novartis Pharmaceuticals,NCT05943522,2024-03-15,,Asciminib,Scemblix
NOVARTIS,NDA215358,20211029,,['ASCIMINIB'],[],Novartis Pharmaceuticals,NCT03874858,2024-11-14,PHASE2,Asciminib,ABL001
NOVARTIS,NDA215358,20211029,,['ASCIMINIB'],[],Novartis Pharmaceuticals,NCT06427811,2024-05-28,PHASE4,Asciminib,ABL001
NOVARTIS,NDA215358,20211029,,['ASCIMINIB'],[],Novartis Pharmaceuticals,NCT04948333,2024-11-14,PHASE3,ABL001 40mg BID,asciminib
NOVARTIS,NDA215358,20211029,,['ASCIMINIB'],[],Novartis Pharmaceuticals,NCT04948333,2024-11-14,PHASE3,ABL001 80mg QD,asciminib
NOVARTIS,NDA215358,20211029,,['ASCIMINIB'],[],Novartis Pharmaceuticals,NCT04948333,2024-11-14,PHASE3,ABL001 200mg QD,asciminib
NOVARTIS,NDA215358,20211029,,['ASCIMINIB'],[],Novartis Pharmaceuticals,NCT05384587,2024-11-27,PHASE2,asciminib,ABL001
NOVARTIS,NDA215358,20211029,,['ASCIMINIB'],[],Novartis Pharmaceuticals,NCT03106779,2024-10-23,PHASE3,Asciminib,ABL001
NOVARTIS,NDA215358,20211029,,['ASCIMINIB'],[],Novartis Pharmaceuticals,NCT05456191,2024-11-27,PHASE3,Asciminib,ABL001
NOVARTIS,NDA215358,20211029,,['ASCIMINIB'],[],Novartis Pharmaceuticals,NCT04795427,2024-11-20,PHASE2,asciminib,ABL001
NOVARTIS,NDA215358,20211029,,['ASCIMINIB'],[],Novartis Pharmaceuticals,NCT04971226,2024-05-03,PHASE3,Asciminib,ABL001
NOVARTIS,NDA215358,20211029,,['ASCIMINIB'],[],Novartis Pharmaceuticals,NCT04360005,2024-10-28,,Asciminib,ABL001
NOVARTIS,NDA215358,20211029,,['ASCIMINIB'],[],Novartis Pharmaceuticals,NCT03605277,2021-10-12,PHASE1,Asciminib,ABL001
GLAXOSMITHKLINE,NDA216873,20230915,,['MOMELOTINIB'],[],GlaxoSmithKline,NCT06517875,2024-07-24,PHASE2,Momelotinib,Ojjaara; CYT387
GLAXOSMITHKLINE,NDA216873,20230915,,['MOMELOTINIB'],[],GlaxoSmithKline,NCT05582083,2023-11-08,,Momelotinib,GSK3070785
COHERUS BIOSCIENCES INC,BLA761039,20181102,,['PEGFILGRASTIM-CBQV'],[],"Coherus Biosciences, Inc.",NCT04662892,2020-12-23,,Pegfilgrastim-Cbqv,"Neulasta, pegfilgrastim biosimilar"
REGENERON PHARMACEUTICALS,BLA761339,20230818,,['POZELIMAB'],[],Regeneron Pharmaceuticals,NCT04940364,2022-07-06,PHASE1,Pozelimab,REGN3918
REGENERON PHARMACEUTICALS,BLA761339,20230818,,['POZELIMAB'],[],Regeneron Pharmaceuticals,NCT06003881,2023-08-22,,Pozelimab,REGN3918
REGENERON PHARMACEUTICALS,BLA761339,20230818,,['POZELIMAB'],[],Regeneron Pharmaceuticals,NCT05131204,2024-09-19,PHASE3,Pozelimab,REGN3918
REGENERON PHARMACEUTICALS,BLA761339,20230818,,['POZELIMAB'],[],Regeneron Pharmaceuticals,NCT04601844,2021-11-12,PHASE1,Pozelimab,REGN3918
REGENERON PHARMACEUTICALS,BLA761339,20230818,,['POZELIMAB'],[],Regeneron Pharmaceuticals,NCT05133531,2024-12-05,PHASE3,Pozelimab,REGN3918
REGENERON PHARMACEUTICALS,BLA761339,20230818,,['POZELIMAB'],[],Regeneron Pharmaceuticals,NCT05070858,2024-12-05,PHASE3,Pozelimab,REGN3918
REGENERON PHARMACEUTICALS,BLA761339,20230818,,['POZELIMAB'],[],Regeneron Pharmaceuticals,NCT04811716,2023-11-27,PHASE2,Pozelimab,REGN3918
REGENERON PHARMACEUTICALS,BLA761339,20230818,,['POZELIMAB'],[],Regeneron Pharmaceuticals,NCT04162470,2023-06-12,PHASE3,REGN3918,Pozelimab
REGENERON PHARMACEUTICALS,BLA761339,20230818,,['POZELIMAB'],[],Regeneron Pharmaceuticals,NCT05744921,2024-11-22,PHASE3,Pozelimab,REGN3918
REGENERON PHARMACEUTICALS,BLA761339,20230818,,['POZELIMAB'],[],Regeneron Pharmaceuticals,NCT04491838,2021-03-23,PHASE1,Pozelimab,REGN3918
REGENERON PHARMACEUTICALS,BLA761339,20230818,,['POZELIMAB'],[],Regeneron Pharmaceuticals,NCT05232110,2024-11-08,,Pozelimab,REGN3918
REGENERON PHARMACEUTICALS,BLA761339,20230818,,['POZELIMAB'],[],Regeneron Pharmaceuticals,NCT06541704,2024-12-06,PHASE3,Pozelimab,REGN3918
REGENERON PHARMACEUTICALS,BLA761339,20230818,,['POZELIMAB'],[],Regeneron Pharmaceuticals,NCT06028594,2023-09-08,,Pozelimab,REGN3918
REGENERON PHARMACEUTICALS,BLA761339,20230818,,['POZELIMAB'],[],Regeneron Pharmaceuticals,NCT04209634,2024-05-13,"PHASE2, PHASE3",Pozelimab,REGN3918
REGENERON PHARMACEUTICALS,BLA761339,20230818,,['POZELIMAB'],[],Regeneron Pharmaceuticals,NCT04888507,2023-06-13,PHASE2,Pozelimab,REGN3918
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT00649090,2008-09-29,PHASE4,exemestane,
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT00038103,2010-02-25,PHASE2,Exemestane,Aromasin
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT00793546,2012-11-04,PHASE2,exemestane,
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT00793546,2012-11-04,PHASE2,Exemestane,
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT00038467,2014-05-07,PHASE3,Exemestane,
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT01658176,2012-10-29,PHASE2,Exemestane,
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT01658176,2012-10-29,PHASE2,Exemestane,
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT00932165,2010-07-20,,Exemestane,Aromasin
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT00279448,2011-12-23,PHASE3,exemestane,Aromasin
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT00372996,2015-10-28,PHASE2,exemestane,
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT00372996,2015-10-28,PHASE2,exemestane,
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT00776659,2013-11-19,,Aromasin,exemestane
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT01597193,2019-05-08,PHASE1,exemestane,Aromasin
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT01597193,2019-05-08,PHASE1,exemestane,Aromasin
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT00143390,2012-01-25,PHASE3,exemestane,
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT00040014,2012-02-16,PHASE2,exemestane,
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT02007512,2024-10-21,PHASE2,exemestane,Aromasin
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT02007512,2024-10-21,PHASE2,exemestane,Aromasin
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT01305239,2012-04-10,,Aromasin,Exemestane
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT01047358,2015-10-08,,Aromasin,exemestane
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT01047358,2015-10-08,,Aromasin,exemestane
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT01121549,2014-01-22,,Aromasin,exemestane
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT06105632,2024-11-19,PHASE3,Exemestane,
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT00417885,2010-09-21,"PHASE1, PHASE2",exemestane,
PFIZER,NDA020753,19991021,,['EXEMESTANE'],[],Pfizer,NCT01239745,2012-10-31,,Aromasin,Exemestane
REGENERON PHARMACEUTICALS,BLA761355,20230818,,['AFLIBERCEPT'],[],Regeneron Pharmaceuticals,NCT03767738,2021-09-16,PHASE4,Intravitreal Aflibercept Injection (IAI),"Aflibercept, EYLEA®"
REGENERON PHARMACEUTICALS,BLA761355,20230818,,['AFLIBERCEPT'],[],Regeneron Pharmaceuticals,NCT04126317,2023-08-14,PHASE2,aflibercept,"EYLEA®, BAY86-5321"
REGENERON PHARMACEUTICALS,BLA761355,20230818,,['AFLIBERCEPT'],[],Regeneron Pharmaceuticals,NCT00794417,2020-12-10,"PHASE1, PHASE2",Aflibercept,
REGENERON PHARMACEUTICALS,BLA761355,20230818,,['AFLIBERCEPT'],[],Regeneron Pharmaceuticals,NCT04101721,2023-07-20,PHASE3,aflibercept,"EYLEA®, REGN3, VEGF trap-eye, BAY86-5321"
REGENERON PHARMACEUTICALS,BLA761355,20230818,,['AFLIBERCEPT'],[],Regeneron Pharmaceuticals,NCT04429503,2024-07-30,"PHASE2, PHASE3",aflibercept,"EYLEA®, BAY86-5321"
