nct_id,brief_title,sponsor_name,phases,has_results,overall_status,primary_completion_date,study_first_post_date,url,clean_primary_completion_date,is_phase4
NCT03196284,A Trial Evaluating the Efficacy and Safety of Prophylactic Administration of Concizumab in Haemophilia A and B Patients With Inhibitors,Novo Nordisk A/S,['PHASE2'],True,COMPLETED,2018-09-19,2017-06-22,https://clinicaltrials.gov/study/NCT03196284,2018-09-19,0
NCT05984784,"A Study to Evaluate the Safety, Pharmacokinetics, and Efficacy of IMG-007 in Adults With Atopic Dermatitis (AD)",Inmagene LLC,"['PHASE1', 'PHASE2']",False,TERMINATED,2024-04-26,2023-08-09,https://clinicaltrials.gov/study/NCT05984784,2024-04-26,0
NCT05082584,Study to Evaluate the Safety and Efficacy of Oral Vadadustat in Pediatric Participants With Anemia of Chronic Kidney Disease Naive to Erythropoiesis-Stimulating Agents,Akebia Therapeutics,['PHASE3'],False,SUSPENDED,2026-07,2021-10-19,https://clinicaltrials.gov/study/NCT05082584,2026-07-01,0
NCT04927884,A Study of Sacituzumab With Chemoimmunotherapy to Treat Advanced Triple-Negative Breast Cancer After Prior Therapies,"ImmunityBio, Inc.","['PHASE1', 'PHASE2']",True,TERMINATED,2022-09-13,2021-06-16,https://clinicaltrials.gov/study/NCT04927884,2022-09-13,0
NCT04939584,Patient Perception of MultiPulse Therapy™ (MPT™),"Cardialen, Inc.",['NA'],False,TERMINATED,2022-10-01,2021-06-25,https://clinicaltrials.gov/study/NCT04939584,2022-10-01,0
NCT06517784,Insulin Initiation and Adherence Behaviours: a Cross Sectional Survey of Indian HCPs & Patients With Type 2 Diabetes,Novo Nordisk A/S,Unknown,False,COMPLETED,2024-08-16,2024-07-24,https://clinicaltrials.gov/study/NCT06517784,2024-08-16,0
NCT05170984,MAtrix Therapy for Hard-to-heal ChrOnic Wounds,"Organ, Tissue, Regeneration, Repair and Replacement",['NA'],False,RECRUITING,2024-07,2021-12-28,https://clinicaltrials.gov/study/NCT05170984,2024-07-01,0
NCT02221284,"Alogliptin Tablets Specified Drug-use Survey ""Type 2 Diabetic Patients Receiving Combination Therapy With a Hypoglycemic Agent (e.g., Insulin Preparations or Rapid-acting Insulin Secretagogues)""",Takeda,Unknown,True,COMPLETED,2017-06-30,2014-08-20,https://clinicaltrials.gov/study/NCT02221284,2017-06-30,0
NCT04999384,"First in Human, Dose Escalation Study of AN4005","Adlai Nortye Biopharma Co., Ltd.",['PHASE1'],False,RECRUITING,2025-08,2021-08-10,https://clinicaltrials.gov/study/NCT04999384,2025-08-01,0
NCT04071184,Study of Alofanib in Patients With Metastatic Gastric Cancer,Russian Pharmaceutical Technologies,['PHASE1'],False,UNKNOWN,2020-10-01,2019-08-28,https://clinicaltrials.gov/study/NCT04071184,2020-10-01,0
NCT04791384,Phase Ib/II Trial of Abemaciclib and Elacestrant in Patients With Brain Metastasis Due to HR+/Her2- Breast Cancer,"Criterium, Inc.","['PHASE1', 'PHASE2']",False,RECRUITING,2024-12,2021-03-10,https://clinicaltrials.gov/study/NCT04791384,2024-12-01,0
